"ID";"Regions";"Periods";"AveragePurchasePrice_1"
"21303";"GM0632";"1998JJ00";"  126753"
"21304";"GM0632";"1999JJ00";"  126595"
"21305";"GM0632";"2000JJ00";"  180525"
"21306";"GM0632";"2001JJ00";"  225603"
"21307";"GM0632";"2002JJ00";"  224573"
"21308";"GM0632";"2003JJ00";"  235273"
"21309";"GM0632";"2004JJ00";"  257734"
"21310";"GM0632";"2005JJ00";"  269703"
"21311";"GM0632";"2006JJ00";"  257553"
"21312";"GM0632";"2007JJ00";"  263336"
"21313";"GM0632";"2008JJ00";"  282095"
"21314";"GM0632";"2009JJ00";"  287381"
"21315";"GM0632";"2010JJ00";"  292563"
"21316";"GM0632";"2011JJ00";"  279764"
"21317";"GM0632";"2012JJ00";"  257116"
"21318";"GM0632";"2013JJ00";"  251731"
"21319";"GM0632";"2014JJ00";"  254709"
"21320";"GM0632";"2015JJ00";"  252950"
"21321";"GM0632";"2016JJ00";"  278518"
"21322";"GM0632";"2017JJ00";"  316915"
"21323";"GM0632";"2018JJ00";"  334426"
"21324";"GM0632";"2019JJ00";"  364273"
"21325";"GM0632";"2020JJ00";"  397922"
"21326";"GM0632";"2021JJ00";"  419836"
"21327";"GM0632";"2022JJ00";"  505069"
"21328";"GM0632";"2023JJ00";"  488926"
"21329";"GM0632";"2024JJ00";"  547132"
"21330";"GM0466";"1995JJ00";"   98646"
"21331";"GM0466";"1996JJ00";"  108598"
"21332";"GM0466";"1997JJ00";"  127799"
"21333";"GM0466";"1998JJ00";"  137030"
"21334";"GM0466";"1999JJ00";"  158416"
"21335";"GM0466";"2000JJ00";"  192825"
"21336";"GM0466";"2001JJ00";"  207215"
"21337";"GM0466";"2002JJ00";"  232192"
"21338";"GM0466";"2003JJ00";"  232099"
"21339";"GM0466";"2004JJ00";"  229673"
"21340";"GM0466";"2005JJ00";"  266297"
"21341";"GM0466";"2006JJ00";"  233135"
"21342";"GM0466";"2007JJ00";""
"21343";"GM0466";"2008JJ00";""
"21344";"GM0466";"2009JJ00";""
"21345";"GM0466";"2010JJ00";""
"21346";"GM0466";"2011JJ00";""
"21347";"GM0466";"2012JJ00";""
"21348";"GM0466";"2013JJ00";""
"21349";"GM0466";"2014JJ00";""
"21350";"GM0466";"2015JJ00";""
"21351";"GM0466";"2016JJ00";""
"21352";"GM0466";"2017JJ00";""
"21353";"GM0466";"2018JJ00";""
"21354";"GM0466";"2019JJ00";""
"21355";"GM0466";"2020JJ00";""
"21356";"GM0466";"2021JJ00";""
"21357";"GM0466";"2022JJ00";""
"21358";"GM0466";"2023JJ00";""
"21359";"GM0466";"2024JJ00";""
"21360";"GM1690";"1995JJ00";""
"21361";"GM1690";"1996JJ00";""
"21362";"GM1690";"1997JJ00";""
"21363";"GM1690";"1998JJ00";"  139617"
"21364";"GM1690";"1999JJ00";"  165351"
"21365";"GM1690";"2000JJ00";"  211459"
"21366";"GM1690";"2001JJ00";"  225230"
"21367";"GM1690";"2002JJ00";"  210229"
"21368";"GM1690";"2003JJ00";"  227901"
"21369";"GM1690";"2004JJ00";"  232101"
"21370";"GM1690";"2005JJ00";"  241658"
"21371";"GM1690";"2006JJ00";"  260970"
"21372";"GM1690";"2007JJ00";"  267482"
"21373";"GM1690";"2008JJ00";"  272623"
"21374";"GM1690";"2009JJ00";"  242113"
"21375";"GM1690";"2010JJ00";"  247199"
"21376";"GM1690";"2011JJ00";"  244582"
"21377";"GM1690";"2012JJ00";"  236593"
"21378";"GM1690";"2013JJ00";"  230198"
"21379";"GM1690";"2014JJ00";"  224677"
"21380";"GM1690";"2015JJ00";"  222732"
"21381";"GM1690";"2016JJ00";"  242611"
"21382";"GM1690";"2017JJ00";"  244587"
"21383";"GM1690";"2018JJ00";"  278786"
"21384";"GM1690";"2019JJ00";"  290754"
"21385";"GM1690";"2020JJ00";"  319927"
"21386";"GM1690";"2021JJ00";"  390775"
"21387";"GM1690";"2022JJ00";"  443769"
"21388";"GM1690";"2023JJ00";"  423009"
"21389";"GM1690";"2024JJ00";"  464082"
"21390";"GM0880";"1995JJ00";"   90674"
"21391";"GM0880";"1996JJ00";"   93888"
"21392";"GM0880";"1997JJ00";"  120491"
"21393";"GM0880";"1998JJ00";"  130734"
"21394";"GM0880";"1999JJ00";"  161050"
"21395";"GM0880";"2000JJ00";"  189419"
"21396";"GM0880";"2001JJ00";"  210645"
"21397";"GM0880";"2002JJ00";"  238166"
"21398";"GM0880";"2003JJ00";"  231412"
"21399";"GM0880";"2004JJ00";"  241791"
"21400";"GM0880";"2005JJ00";"  294596"
"21401";"GM0880";"2006JJ00";"  265398"
"21402";"GM0880";"2007JJ00";"  272459"
"21403";"GM0880";"2008JJ00";"  290947"
"21404";"GM0880";"2009JJ00";"  297600"
"21405";"GM0880";"2010JJ00";"  257979"
"21406";"GM0880";"2011JJ00";"  257237"
"21407";"GM0880";"2012JJ00";"  226532"
"21408";"GM0880";"2013JJ00";"  218818"
"21409";"GM0880";"2014JJ00";"  226948"
"21410";"GM0880";"2015JJ00";"  226497"
"21411";"GM0880";"2016JJ00";"  245854"
"21412";"GM0880";"2017JJ00";"  285008"
"21413";"GM0880";"2018JJ00";"  314471"
"21414";"GM0880";"2019JJ00";"  349705"
"21415";"GM0880";"2020JJ00";"  353389"
"21416";"GM0880";"2021JJ00";"  411677"
"21417";"GM0880";"2022JJ00";"  473082"
"21418";"GM0880";"2023JJ00";"  461791"
"21419";"GM0880";"2024JJ00";"  508475"
"21420";"GM0351";"1995JJ00";"  111571"
"21421";"GM0351";"1996JJ00";"  136796"
"21422";"GM0351";"1997JJ00";"  148642"
"21423";"GM0351";"1998JJ00";"  170002"
"21424";"GM0351";"1999JJ00";"  186990"
"21425";"GM0351";"2000JJ00";"  206934"
"21426";"GM0351";"2001JJ00";"  226734"
"21427";"GM0351";"2002JJ00";"  208134"
"21428";"GM0351";"2003JJ00";"  240499"
"21429";"GM0351";"2004JJ00";"  277872"
"21430";"GM0351";"2005JJ00";"  263522"
"21431";"GM0351";"2006JJ00";"  301213"
"21432";"GM0351";"2007JJ00";"  310265"
"21433";"GM0351";"2008JJ00";"  326967"
"21434";"GM0351";"2009JJ00";"  296308"
"21435";"GM0351";"2010JJ00";"  306700"
"21436";"GM0351";"2011JJ00";"  252979"
"21437";"GM0351";"2012JJ00";"  245310"
"21438";"GM0351";"2013JJ00";"  234672"
"21439";"GM0351";"2014JJ00";"  243873"
"21440";"GM0351";"2015JJ00";"  257248"
"21441";"GM0351";"2016JJ00";"  269051"
"21442";"GM0351";"2017JJ00";"  304650"
"21443";"GM0351";"2018JJ00";"  333812"
"21444";"GM0351";"2019JJ00";"  367155"
"21445";"GM0351";"2020JJ00";"  382889"
"21446";"GM0351";"2021JJ00";"  434011"
"21447";"GM0351";"2022JJ00";"  509985"
"21448";"GM0351";"2023JJ00";"  490476"
"21449";"GM0351";"2024JJ00";"  531410"
"21450";"GM0874";"1995JJ00";"  106933"
"21451";"GM0874";"1996JJ00";"  116102"
"21452";"GM0874";"1997JJ00";"  134697"
"21453";"GM0874";"1998JJ00";"  149778"
"21454";"GM0874";"1999JJ00";"  169842"
"21455";"GM0874";"2000JJ00";"  203202"
"21456";"GM0874";"2001JJ00";"  221412"
"21457";"GM0874";"2002JJ00";"  236035"
"21458";"GM0874";"2003JJ00";"  236336"
"21459";"GM0874";"2004JJ00";"  244378"
"21460";"GM0874";"2005JJ00";"  257477"
"21461";"GM0874";"2006JJ00";"  284028"
"21462";"GM0874";"2007JJ00";"  292588"
"21463";"GM0874";"2008JJ00";"  285810"
"21464";"GM0874";"2009JJ00";"  270922"
"21465";"GM0874";"2010JJ00";"  244638"
"21466";"GM0874";"2011JJ00";"  293394"
"21467";"GM0874";"2012JJ00";"  251872"
"21468";"GM0874";"2013JJ00";"  216705"
"21469";"GM0874";"2014JJ00";"  235737"
"21470";"GM0874";"2015JJ00";"  210680"
"21471";"GM0874";"2016JJ00";"  239203"
"21472";"GM0874";"2017JJ00";"  258612"
"21473";"GM0874";"2018JJ00";"  288124"
"21474";"GM0874";"2019JJ00";""
"21475";"GM0874";"2020JJ00";""
"21476";"GM0874";"2021JJ00";""
"21477";"GM0874";"2022JJ00";""
"21478";"GM0874";"2023JJ00";""
"21479";"GM0874";"2024JJ00";""
"21480";"GM0875";"1995JJ00";"  102245"
"21481";"GM0875";"1996JJ00";"  109742"
"21482";"GM0875";"1997JJ00";""
"21483";"GM0875";"1998JJ00";""
"21484";"GM0875";"1999JJ00";""
"21485";"GM0875";"2000JJ00";""
"21486";"GM0875";"2001JJ00";""
"21487";"GM0875";"2002JJ00";""
"21488";"GM0875";"2003JJ00";""
"21489";"GM0875";"2004JJ00";""
"21490";"GM0875";"2005JJ00";""
"21491";"GM0875";"2006JJ00";""
"21492";"GM0875";"2007JJ00";""
"21493";"GM0875";"2008JJ00";""
"21494";"GM0875";"2009JJ00";""
"21495";"GM0875";"2010JJ00";""
"21496";"GM0875";"2011JJ00";""
"21497";"GM0875";"2012JJ00";""
"21498";"GM0875";"2013JJ00";""
"21499";"GM0875";"2014JJ00";""
"21500";"GM0875";"2015JJ00";""
"21501";"GM0875";"2016JJ00";""
"21502";"GM0875";"2017JJ00";""
"21503";"GM0875";"2018JJ00";""
"21504";"GM0875";"2019JJ00";""
"21505";"GM0875";"2020JJ00";""
"21506";"GM0875";"2021JJ00";""
"21507";"GM0875";"2022JJ00";""
"21508";"GM0875";"2023JJ00";""
"21509";"GM0875";"2024JJ00";""
"21510";"GM0710";"1995JJ00";"   56820"
"21511";"GM0710";"1996JJ00";"   60969"
"21512";"GM0710";"1997JJ00";"   77747"
"21513";"GM0710";"1998JJ00";"   84809"
"21514";"GM0710";"1999JJ00";"   87989"
"21515";"GM0710";"2000JJ00";"  114207"
"21516";"GM0710";"2001JJ00";"  128274"
"21517";"GM0710";"2002JJ00";"  144704"
"21518";"GM0710";"2003JJ00";"  157860"
"21519";"GM0710";"2004JJ00";"  165731"
"21520";"GM0710";"2005JJ00";"  183168"
"21521";"GM0710";"2006JJ00";"  195930"
"21522";"GM0710";"2007JJ00";"  184170"
"21523";"GM0710";"2008JJ00";"  198668"
"21524";"GM0710";"2009JJ00";"  167059"
"21525";"GM0710";"2010JJ00";"  183517"
"21526";"GM0710";"2011JJ00";""
"21527";"GM0710";"2012JJ00";""
"21528";"GM0710";"2013JJ00";""
"21529";"GM0710";"2014JJ00";""
"21530";"GM0710";"2015JJ00";""
"21531";"GM0710";"2016JJ00";""
"21532";"GM0710";"2017JJ00";""
"21533";"GM0710";"2018JJ00";""
"21534";"GM0710";"2019JJ00";""
"21535";"GM0710";"2020JJ00";""
"21536";"GM0710";"2021JJ00";""
"21537";"GM0710";"2022JJ00";""
"21538";"GM0710";"2023JJ00";""
"21539";"GM0710";"2024JJ00";""
"21540";"GM0683";"1995JJ00";"   72430"
"21541";"GM0683";"1996JJ00";"   73564"
"21542";"GM0683";"1997JJ00";"   86646"
"21543";"GM0683";"1998JJ00";"   98561"
"21544";"GM0683";"1999JJ00";"  110543"
"21545";"GM0683";"2000JJ00";"  135351"
"21546";"GM0683";"2001JJ00";"  168028"
"21547";"GM0683";"2002JJ00";"  187685"
"21548";"GM0683";"2003JJ00";"  191306"
"21549";"GM0683";"2004JJ00";"  189318"
"21550";"GM0683";"2005JJ00";"  223586"
"21551";"GM0683";"2006JJ00";"  216941"
"21552";"GM0683";"2007JJ00";"  225989"
"21553";"GM0683";"2008JJ00";"  274030"
"21554";"GM0683";"2009JJ00";"  232580"
"21555";"GM0683";"2010JJ00";"  227068"
"21556";"GM0683";"2011JJ00";""
"21557";"GM0683";"2012JJ00";""
"21558";"GM0683";"2013JJ00";""
"21559";"GM0683";"2014JJ00";""
"21560";"GM0683";"2015JJ00";""
"21561";"GM0683";"2016JJ00";""
"21562";"GM0683";"2017JJ00";""
"21563";"GM0683";"2018JJ00";""
"21564";"GM0683";"2019JJ00";""
"21565";"GM0683";"2020JJ00";""
"21566";"GM0683";"2021JJ00";""
"21567";"GM0683";"2022JJ00";""
"21568";"GM0683";"2023JJ00";""
"21569";"GM0683";"2024JJ00";""
"21570";"GM0479";"1995JJ00";"   76662"
"21571";"GM0479";"1996JJ00";"   79632"
"21572";"GM0479";"1997JJ00";"   94386"
"21573";"GM0479";"1998JJ00";"  108446"
"21574";"GM0479";"1999JJ00";"  122895"
"21575";"GM0479";"2000JJ00";"  144833"
"21576";"GM0479";"2001JJ00";"  157001"
"21577";"GM0479";"2002JJ00";"  167255"
"21578";"GM0479";"2003JJ00";"  188192"
"21579";"GM0479";"2004JJ00";"  189676"
"21580";"GM0479";"2005JJ00";"  197312"
"21581";"GM0479";"2006JJ00";"  209237"
"21582";"GM0479";"2007JJ00";"  210807"
"21583";"GM0479";"2008JJ00";"  218672"
"21584";"GM0479";"2009JJ00";"  204631"
"21585";"GM0479";"2010JJ00";"  209144"
"21586";"GM0479";"2011JJ00";"  206224"
"21587";"GM0479";"2012JJ00";"  194256"
"21588";"GM0479";"2013JJ00";"  176536"
"21589";"GM0479";"2014JJ00";"  184956"
"21590";"GM0479";"2015JJ00";"  196031"
"21591";"GM0479";"2016JJ00";"  204936"
"21592";"GM0479";"2017JJ00";"  236187"
"21593";"GM0479";"2018JJ00";"  264508"
"21594";"GM0479";"2019JJ00";"  292803"
"21595";"GM0479";"2020JJ00";"  315668"
"21596";"GM0479";"2021JJ00";"  355725"
"21597";"GM0479";"2022JJ00";"  410834"
"21598";"GM0479";"2023JJ00";"  387053"
"21599";"GM0479";"2024JJ00";"  415308"
"21600";"GM0297";"1995JJ00";"   87231"
"21601";"GM0297";"1996JJ00";"  110296"
"21602";"GM0297";"1997JJ00";"  127130"
"21603";"GM0297";"1998JJ00";"  135657"
"21604";"GM0297";"1999JJ00";"  172302"
"21605";"GM0297";"2000JJ00";"  225934"
"21606";"GM0297";"2001JJ00";"  234398"
"21607";"GM0297";"2002JJ00";"  230669"
"21608";"GM0297";"2003JJ00";"  254262"
"21609";"GM0297";"2004JJ00";"  276652"
"21610";"GM0297";"2005JJ00";"  267659"
"21611";"GM0297";"2006JJ00";"  294387"
"21612";"GM0297";"2007JJ00";"  301619"
"21613";"GM0297";"2008JJ00";"  299077"
"21614";"GM0297";"2009JJ00";"  273415"
"21615";"GM0297";"2010JJ00";"  283522"
"21616";"GM0297";"2011JJ00";"  274272"
"21617";"GM0297";"2012JJ00";"  250475"
"21618";"GM0297";"2013JJ00";"  223639"
"21619";"GM0297";"2014JJ00";"  246252"
"21620";"GM0297";"2015JJ00";"  243282"
"21621";"GM0297";"2016JJ00";"  248677"
"21622";"GM0297";"2017JJ00";"  272155"
"21623";"GM0297";"2018JJ00";"  292195"
"21624";"GM0297";"2019JJ00";"  302713"
"21625";"GM0297";"2020JJ00";"  338800"
"21626";"GM0297";"2021JJ00";"  403431"
"21627";"GM0297";"2022JJ00";"  447128"
"21628";"GM0297";"2023JJ00";"  452933"
"21629";"GM0297";"2024JJ00";"  444749"
"21630";"GM0473";"1995JJ00";"  123030"
"21631";"GM0473";"1996JJ00";"  134575"
"21632";"GM0473";"1997JJ00";"  139335"
"21633";"GM0473";"1998JJ00";"  177582"
"21634";"GM0473";"1999JJ00";"  159817"
"21635";"GM0473";"2000JJ00";"  195543"
"21636";"GM0473";"2001JJ00";"  241716"
"21637";"GM0473";"2002JJ00";"  247637"
"21638";"GM0473";"2003JJ00";"  265548"
"21639";"GM0473";"2004JJ00";"  263471"
"21640";"GM0473";"2005JJ00";"  295440"
"21641";"GM0473";"2006JJ00";"  287583"
"21642";"GM0473";"2007JJ00";"  327971"
"21643";"GM0473";"2008JJ00";"  335863"
"21644";"GM0473";"2009JJ00";"  305336"
"21645";"GM0473";"2010JJ00";"  296601"
"21646";"GM0473";"2011JJ00";"  314305"
"21647";"GM0473";"2012JJ00";"  281132"
"21648";"GM0473";"2013JJ00";"  262527"
"21649";"GM0473";"2014JJ00";"  285621"
"21650";"GM0473";"2015JJ00";"  265962"
"21651";"GM0473";"2016JJ00";"  312848"
"21652";"GM0473";"2017JJ00";"  351028"
"21653";"GM0473";"2018JJ00";"  421810"
"21654";"GM0473";"2019JJ00";"  408267"
"21655";"GM0473";"2020JJ00";"  459745"
"21656";"GM0473";"2021JJ00";"  529740"
"21657";"GM0473";"2022JJ00";"  584516"
"21658";"GM0473";"2023JJ00";"  608461"
"21659";"GM0473";"2024JJ00";"  585647"
"21660";"GM0707";"1995JJ00";"  112256"
"21661";"GM0707";"1996JJ00";"  120316"
"21662";"GM0707";"1997JJ00";"  137358"
"21663";"GM0707";"1998JJ00";"  153743"
"21664";"GM0707";"1999JJ00";"  177673"
"21665";"GM0707";"2000JJ00";"  196867"
"21666";"GM0707";"2001JJ00";"  209589"
"21667";"GM0707";"2002JJ00";"  237373"
"21668";"GM0707";"2003JJ00";"  251973"
"21669";"GM0707";"2004JJ00";"  265620"
"21670";"GM0707";"2005JJ00";"  279914"
"21671";"GM0707";"2006JJ00";"  278663"
"21672";"GM0707";"2007JJ00";"  300165"
"21673";"GM0707";"2008JJ00";"  291299"
"21674";"GM0707";"2009JJ00";"  277617"
"21675";"GM0707";"2010JJ00";"  296574"
"21676";"GM0707";"2011JJ00";"  250609"
"21677";"GM0707";"2012JJ00";"  275985"
"21678";"GM0707";"2013JJ00";"  217280"
"21679";"GM0707";"2014JJ00";"  232892"
"21680";"GM0707";"2015JJ00";"  244743"
"21681";"GM0707";"2016JJ00";"  260464"
"21682";"GM0707";"2017JJ00";"  267757"
"21683";"GM0707";"2018JJ00";"  288466"
"21684";"GM0707";"2019JJ00";""
"21685";"GM0707";"2020JJ00";""
"21686";"GM0707";"2021JJ00";""
"21687";"GM0707";"2022JJ00";""
"21688";"GM0707";"2023JJ00";""
"21689";"GM0707";"2024JJ00";""
"21690";"GM0478";"1995JJ00";"  116964"
"21691";"GM0478";"1996JJ00";"  115329"
"21692";"GM0478";"1997JJ00";"  132080"
"21693";"GM0478";"1998JJ00";"  160628"
"21694";"GM0478";"1999JJ00";"  182426"
"21695";"GM0478";"2000JJ00";"  206890"
"21696";"GM0478";"2001JJ00";"  271462"
"21697";"GM0478";"2002JJ00";"  269726"
"21698";"GM0478";"2003JJ00";"  286264"
"21699";"GM0478";"2004JJ00";"  266868"
"21700";"GM0478";"2005JJ00";"  268975"
"21701";"GM0478";"2006JJ00";"  298592"
"21702";"GM0478";"2007JJ00";"  296675"
"21703";"GM0478";"2008JJ00";"  324257"
"21704";"GM0478";"2009JJ00";"  262588"
"21705";"GM0478";"2010JJ00";"  299931"
"21706";"GM0478";"2011JJ00";"  294892"
"21707";"GM0478";"2012JJ00";"  271220"
"21708";"GM0478";"2013JJ00";"  193137"
"21709";"GM0478";"2014JJ00";"  255240"
"21710";"GM0478";"2015JJ00";"  250690"
"21711";"GM0478";"2016JJ00";""
"21712";"GM0478";"2017JJ00";""
"21713";"GM0478";"2018JJ00";""
"21714";"GM0478";"2019JJ00";""
"21715";"GM0478";"2020JJ00";""
"21716";"GM0478";"2021JJ00";""
"21717";"GM0478";"2022JJ00";""
"21718";"GM0478";"2023JJ00";""
"21719";"GM0478";"2024JJ00";""
"21720";"GM0050";"1995JJ00";"  127834"
"21721";"GM0050";"1996JJ00";"  137784"
"21722";"GM0050";"1997JJ00";"  138329"
"21723";"GM0050";"1998JJ00";"  141353"
"21724";"GM0050";"1999JJ00";"  187739"
"21725";"GM0050";"2000JJ00";"  201430"
"21726";"GM0050";"2001JJ00";"  216991"
"21727";"GM0050";"2002JJ00";"  246261"
"21728";"GM0050";"2003JJ00";"  255814"
"21729";"GM0050";"2004JJ00";"  251265"
"21730";"GM0050";"2005JJ00";"  241469"
"21731";"GM0050";"2006JJ00";"  243736"
"21732";"GM0050";"2007JJ00";"  270199"
"21733";"GM0050";"2008JJ00";"  263873"
"21734";"GM0050";"2009JJ00";"  267786"
"21735";"GM0050";"2010JJ00";"  277763"
"21736";"GM0050";"2011JJ00";"  249682"
"21737";"GM0050";"2012JJ00";"  234806"
"21738";"GM0050";"2013JJ00";"  212387"
"21739";"GM0050";"2014JJ00";"  228573"
"21740";"GM0050";"2015JJ00";"  220442"
"21741";"GM0050";"2016JJ00";"  229813"
"21742";"GM0050";"2017JJ00";"  252451"
"21743";"GM0050";"2018JJ00";"  282833"
"21744";"GM0050";"2019JJ00";"  275729"
"21745";"GM0050";"2020JJ00";"  315736"
"21746";"GM0050";"2021JJ00";"  323973"
"21747";"GM0050";"2022JJ00";"  442384"
"21748";"GM0050";"2023JJ00";"  390515"
"21749";"GM0050";"2024JJ00";"  439272"
"21750";"GM0355";"1995JJ00";"  147495"
"21751";"GM0355";"1996JJ00";"  156692"
"21752";"GM0355";"1997JJ00";"  184990"
"21753";"GM0355";"1998JJ00";"  207481"
"21754";"GM0355";"1999JJ00";"  258154"
"21755";"GM0355";"2000JJ00";"  317815"
"21756";"GM0355";"2001JJ00";"  307869"
"21757";"GM0355";"2002JJ00";"  330788"
"21758";"GM0355";"2003JJ00";"  320771"
"21759";"GM0355";"2004JJ00";"  352749"
"21760";"GM0355";"2005JJ00";"  345292"
"21761";"GM0355";"2006JJ00";"  385044"
"21762";"GM0355";"2007JJ00";"  422102"
"21763";"GM0355";"2008JJ00";"  451935"
"21764";"GM0355";"2009JJ00";"  355528"
"21765";"GM0355";"2010JJ00";"  392455"
"21766";"GM0355";"2011JJ00";"  383337"
"21767";"GM0355";"2012JJ00";"  337849"
"21768";"GM0355";"2013JJ00";"  325655"
"21769";"GM0355";"2014JJ00";"  324545"
"21770";"GM0355";"2015JJ00";"  353771"
"21771";"GM0355";"2016JJ00";"  353254"
"21772";"GM0355";"2017JJ00";"  393001"
"21773";"GM0355";"2018JJ00";"  430170"
"21774";"GM0355";"2019JJ00";"  454469"
"21775";"GM0355";"2020JJ00";"  473200"
"21776";"GM0355";"2021JJ00";"  571853"
"21777";"GM0355";"2022JJ00";"  643073"
"21778";"GM0355";"2023JJ00";"  545311"
"21779";"GM0355";"2024JJ00";"  592096"
"21780";"GM0298";"1995JJ00";"  103985"
"21781";"GM0298";"1996JJ00";"  127324"
"21782";"GM0298";"1997JJ00";"  126949"
"21783";"GM0298";"1998JJ00";"  133200"
"21784";"GM0298";"1999JJ00";"  178717"
"21785";"GM0298";"2000JJ00";"  185718"
"21786";"GM0298";"2001JJ00";"  248167"
"21787";"GM0298";"2002JJ00";"  219628"
"21788";"GM0298";"2003JJ00";"  226367"
"21789";"GM0298";"2004JJ00";"  232150"
"21790";"GM0298";"2005JJ00";""
"21791";"GM0298";"2006JJ00";""
"21792";"GM0298";"2007JJ00";""
"21793";"GM0298";"2008JJ00";""
"21794";"GM0298";"2009JJ00";""
"21795";"GM0298";"2010JJ00";""
"21796";"GM0298";"2011JJ00";""
"21797";"GM0298";"2012JJ00";""
"21798";"GM0298";"2013JJ00";""
"21799";"GM0298";"2014JJ00";""
"21800";"GM0298";"2015JJ00";""
"21801";"GM0298";"2016JJ00";""
"21802";"GM0298";"2017JJ00";""
"21803";"GM0298";"2018JJ00";""
"21804";"GM0298";"2019JJ00";""
"21805";"GM0298";"2020JJ00";""
"21806";"GM0298";"2021JJ00";""
"21807";"GM0298";"2022JJ00";""
"21808";"GM0298";"2023JJ00";""
"21809";"GM0298";"2024JJ00";""
"21810";"GM0299";"1995JJ00";"   95642"
"21811";"GM0299";"1996JJ00";"  103233"
"21812";"GM0299";"1997JJ00";"  110631"
"21813";"GM0299";"1998JJ00";"  130840"
"21814";"GM0299";"1999JJ00";"  151236"
"21815";"GM0299";"2000JJ00";"  165833"
"21816";"GM0299";"2001JJ00";"  182921"
"21817";"GM0299";"2002JJ00";"  185633"
"21818";"GM0299";"2003JJ00";"  196177"
"21819";"GM0299";"2004JJ00";"  204596"
"21820";"GM0299";"2005JJ00";"  199915"
"21821";"GM0299";"2006JJ00";"  212997"
"21822";"GM0299";"2007JJ00";"  220824"
"21823";"GM0299";"2008JJ00";"  212618"
"21824";"GM0299";"2009JJ00";"  198853"
"21825";"GM0299";"2010JJ00";"  204324"
"21826";"GM0299";"2011JJ00";"  203722"
"21827";"GM0299";"2012JJ00";"  181946"
"21828";"GM0299";"2013JJ00";"  185148"
"21829";"GM0299";"2014JJ00";"  186537"
"21830";"GM0299";"2015JJ00";"  191992"
"21831";"GM0299";"2016JJ00";"  194408"
"21832";"GM0299";"2017JJ00";"  221023"
"21833";"GM0299";"2018JJ00";"  230088"
"21834";"GM0299";"2019JJ00";"  243504"
"21835";"GM0299";"2020JJ00";"  261508"
"21836";"GM0299";"2021JJ00";"  305045"
"21837";"GM0299";"2022JJ00";"  341408"
"21838";"GM0299";"2023JJ00";"  348727"
"21839";"GM0299";"2024JJ00";"  375711"
"21840";"GM0878";"1995JJ00";"  100232"
"21841";"GM0878";"1996JJ00";"  107004"
"21842";"GM0878";"1997JJ00";"  123597"
"21843";"GM0878";"1998JJ00";"  134655"
"21844";"GM0878";"1999JJ00";""
"21845";"GM0878";"2000JJ00";""
"21846";"GM0878";"2001JJ00";""
"21847";"GM0878";"2002JJ00";""
"21848";"GM0878";"2003JJ00";""
"21849";"GM0878";"2004JJ00";""
"21850";"GM0878";"2005JJ00";""
"21851";"GM0878";"2006JJ00";""
"21852";"GM0878";"2007JJ00";""
"21853";"GM0878";"2008JJ00";""
"21854";"GM0878";"2009JJ00";""
"21855";"GM0878";"2010JJ00";""
"21856";"GM0878";"2011JJ00";""
"21857";"GM0878";"2012JJ00";""
"21858";"GM0878";"2013JJ00";""
"21859";"GM0878";"2014JJ00";""
"21860";"GM0878";"2015JJ00";""
"21861";"GM0878";"2016JJ00";""
"21862";"GM0878";"2017JJ00";""
"21863";"GM0878";"2018JJ00";""
"21864";"GM0878";"2019JJ00";""
"21865";"GM0878";"2020JJ00";""
"21866";"GM0878";"2021JJ00";""
"21867";"GM0878";"2022JJ00";""
"21868";"GM0878";"2023JJ00";""
"21869";"GM0878";"2024JJ00";""
"21870";"GM1666";"1995JJ00";"  132479"
"21871";"GM1666";"1996JJ00";"  125943"
"21872";"GM1666";"1997JJ00";"  151414"
"21873";"GM1666";"1998JJ00";"  158419"
"21874";"GM1666";"1999JJ00";"  154485"
"21875";"GM1666";"2000JJ00";"  212593"
"21876";"GM1666";"2001JJ00";"  241361"
"21877";"GM1666";"2002JJ00";"  247441"
"21878";"GM1666";"2003JJ00";"  236742"
"21879";"GM1666";"2004JJ00";"  272176"
"21880";"GM1666";"2005JJ00";"  277985"
"21881";"GM1666";"2006JJ00";"  293780"
"21882";"GM1666";"2007JJ00";"  291250"
